TheSynergyProj;2017-07-22 11:59;0;0;"Trump is funding a PR campaign to undermine Obamacare http://www.businessinsider.com/trump-is-funding-pr-campaign-undermine-obamacare-2017-7 … @ SenateMajLdr and @ SpeakerRyan more useful info for you.";;@ @;;"888790621238042627";https://twitter.com/TheSynergyProj/status/888790621238042627
CarolynMalkows1;2017-07-24 18:35;0;0;"Wrong snowflake and who did Obama care for ? Iran and Isis";;;;"889615071462252545";https://twitter.com/CarolynMalkows1/status/889615071462252545
HCTriage;2017-07-22 10:30;7;20;"In this episode, we discuss the Senate's bill to repeal and replace Obamacare. What have been the setbacks? https://www.youtube.com/watch?v=dyNhfxZswos …";;;;"888768209192497153";https://twitter.com/HCTriage/status/888768209192497153
JonZGreenberg;2017-07-24 11:45;0;0;"Another data point as the Senate prepares to vote on # Obamacare. Younger, affluent gain. Poorer, older lose. http://kaiserf.am/2t0txQt";;;#;"889511929093529601";https://twitter.com/JonZGreenberg/status/889511929093529601
getsmartmax;2017-07-20 12:11;0;2;"You conveniently omitted the 19.2m citizens who receive insurance under Medicaid expansion as part of Obamacare. The poor repubs will cut";;;;"888068972263997441";https://twitter.com/getsmartmax/status/888068972263997441
AmandaEnayati;2017-07-24 19:47;0;2;"Every time he says "Obamacare nightmare," feels like I've stepped into an alternate universe. No cancer survivor thinks it's a nightmare.";;;;"889633271818190848";https://twitter.com/AmandaEnayati/status/889633271818190848
rhee47;2017-07-24 16:00;0;3;"We are sick of OBAMA CARE";;;;"889575914635440129";https://twitter.com/rhee47/status/889575914635440129
Politcswatch;2017-07-24 15:57;0;0;"Wrong. No new people were insured under Obamacare at all! https://twitter.com/sjdemas/status/889574689223397376 …";;;;"889575199003344896";https://twitter.com/Politcswatch/status/889575199003344896
CraigCo62;2017-07-20 00:17;19;17;"Obamacare can be fixed, Aetna CEO says https://finance.yahoo.com/news/aetna-ceo-obamacare-cant-repealed-can-fixed-211653463.html …";;;;"887889214926356482";https://twitter.com/CraigCo62/status/887889214926356482
BrowningStephen;2017-07-21 11:34;8;6;"As Trump is wont to do, if he can't own or control the product, he will destroy it. He is bent on doing so with Obamacare. https://twitter.com/NewsHour/status/888418290720268288 …";;;;"888421847972237313";https://twitter.com/BrowningStephen/status/888421847972237313
btttan;2017-07-24 17:42;0;0;"obamacare is a bribing machine";;;;"889601689451450372";https://twitter.com/btttan/status/889601689451450372
sallytag2007;2017-07-20 18:39;0;0;"Put the Congress on the Obama Care; and see how fast they try to change it!";;;;"888166402645012480";https://twitter.com/sallytag2007/status/888166402645012480
RFitzgeraldjr;2017-07-20 00:43;1;0;"Good thing he is expempt from # Obamacare and is being provided with top notch medical while the rest suffer. Yeah glad he has a chance at it";;;#;"887895802344947712";https://twitter.com/RFitzgeraldjr/status/887895802344947712
BerntJohnson;2017-07-20 19:19;0;0;"Team Trump Used Obamacare Money to Run PR Effort Against It http://thebea.st/2th6AG1?source=twitter&via=desktop … via @ thedailybeast";;@;;"888176562805145601";https://twitter.com/BerntJohnson/status/888176562805145601
tiredofrudens;2017-07-20 11:00;0;0;"You should be able to put a plan together before obama care fails yet YOU keep failing to do so!";;;;"888050968084008963";https://twitter.com/tiredofrudens/status/888050968084008963
pages_francisco;2017-07-24 02:32;2;5;"YES. GO TRUMP SUPPORT HANNITY GOD BLESS AMERICA BUILD THE WALL REPEAL OBAMACARE CUT TAXES MAGA DRAIN THE SWAMP";;;;"889372648416968705";https://twitter.com/pages_francisco/status/889372648416968705
6232189acf6f473;2017-07-21 11:11;0;0;"so you know why they're not trying to repeal Obamacare";;;;"888416083346157568";https://twitter.com/6232189acf6f473/status/888416083346157568
EyeDoc11;2017-07-24 07:17;2;2;"# Obamacare is so good that millions of people would gladly give it up if they weren't forced into buying it. https://twitter.com/nro/status/889297344197533697 …";;;#;"889444319207329793";https://twitter.com/EyeDoc11/status/889444319207329793
reitwoman;2017-07-23 11:43;0;0;"Trump administration ends Affordable Care Act assistance contracts in 18 cities | PBS NewsHour # ACA # Obamacare http://www.pbs.org/newshour/rundown/trump-administration-ends-affordable-care-act-assistance-contracts-18-cities/ …";;;# #;"889148980445270016";https://twitter.com/reitwoman/status/889148980445270016
klik4Nspiration;2017-07-24 17:14;0;0;"Wait, so in prepared remarks on healthcare trump said Obamacare is 17 years old??? holy dumbfuck";;;;"889594751057616896";https://twitter.com/klik4Nspiration/status/889594751057616896
mjmaf123;2017-07-20 18:36;0;0;"McConnell: Senate Will Vote Next Week On Repealing Obamacare http://www.westernjournalism.com/mcconnell-senate-will-vote-next-week-repealing-obamacare/?utm_source=Twitter&utm_medium=PostBottomSharingButtons&utm_content=2017-07-20&utm_campaign=websitesharingbuttons … # RepealAndLetThatMoneyGoBackToPrivateSector!";;;#;"888165817556377600";https://twitter.com/mjmaf123/status/888165817556377600
hinck07;2017-07-19 19:56;0;0;"Why do you believe Obamacare kills people?";;;;"887823423707242496";https://twitter.com/hinck07/status/887823423707242496
lilchunky1975;2017-07-23 12:30;0;1;"Blame Obamacare. It was designed to implode and force one payer system. Then your taxes would go to 40+ percent.";;;;"889160822861291520";https://twitter.com/lilchunky1975/status/889160822861291520
GulliverX;2017-07-23 22:15;0;1;"Or an Obamacare user waiting for treatment after single payor kicks in";;;;"889308013894434817";https://twitter.com/GulliverX/status/889308013894434817
Frizzer;2017-07-24 16:34;0;0;""For the past 17 years, Obamacare has wreaked havoc on Americans." DJT 7/24/17 in a formal public address. # FakePOTUS";;;#;"889584523792457728";https://twitter.com/Frizzer/status/889584523792457728
fireandicelv;2017-07-24 16:18;0;0;"@ realDonaldTrump # Obamacare Has given me life!!! # medacaid Has given me life!! When will u meet with me?'";;@;# #;"889580592945221633";https://twitter.com/fireandicelv/status/889580592945221633
Pedsgmom;2017-07-21 21:03;0;2;". @ SenDeanHeller, your constituents want bipartisan solutions. Reject this sabotage of our health care–vote 'no' on # Obamacare repeal.";;@;#;"888565162914963456";https://twitter.com/Pedsgmom/status/888565162914963456
PJ_Steiner;2017-07-20 08:39;0;0;"Petition to FORCE Congress to USE OBAMACARE is GOING VIRAL !! http://truthfeed.com/petition-to-force-all-members-of-congress-to-use-obamacare/92901/ …";;;;"888015628086456321";https://twitter.com/PJ_Steiner/status/888015628086456321
TheHealthyGoals;2017-07-24 06:25;0;0;"Republicans' push to roll back Obamacare faces crucial test http://www.reuters.com/article/us-usa-healthcare-idUSKBN1A912Q?feedType=RSS&feedName=healthNews&utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/5tybodjHQU";;;;"889431249248497664";https://twitter.com/TheHealthyGoals/status/889431249248497664
la15plunkett;2017-07-19 18:40;1;0;"https://www.youtube.com/watch?v=wAtTFL9vg30&sns=tw … via @ youtube President Trump on disastrous Obamacare";;@;;"887804364508868608";https://twitter.com/la15plunkett/status/887804364508868608
1037CKY;2017-07-20 20:50;0;0;"Millions Would Be Uninsured Under Obamacare Repeal http://ihe.art/lSEr7UM";;;;"888199484701802496";https://twitter.com/1037CKY/status/888199484701802496
PamelaJaneVP;2017-07-20 18:56;2;2;"The Mad Patriots » Obamacare Has Failed…and So Have Republicans - http://www.themadpatriots.com/health-news/obamacare-has-failedand-so-have-republicans/ …";;;;"888170732122976256";https://twitter.com/PamelaJaneVP/status/888170732122976256
ceaglesnest1;2017-07-19 17:15;0;0;"Let Obama care implode! Then the people who voted for it and passed it will have to live with their decisions. Boo Hoo!";;;;"887783043825631232";https://twitter.com/ceaglesnest1/status/887783043825631232
crothwhich;2017-07-21 17:52;0;0;"That's better than nothing and just leaving it. Your word is your bond! Keep IT!! Repeal Obamacare.";;;;"888517058329292800";https://twitter.com/crothwhich/status/888517058329292800
BurchVinson;2017-07-20 14:42;0;0;". @ SenDeanHeller, abandon repeal. Reject the administration's # Obamacare sabotage, and let's find bipartisan solutions.";;@;#;"888106920015306754";https://twitter.com/BurchVinson/status/888106920015306754
afertig;2017-07-24 14:56;0;0;"I'm confused. Which version of the # Obamacare repeal is the Senate voting on tomorrow?";;;#;"889559895296675842";https://twitter.com/afertig/status/889559895296675842
EBertolaccini;2017-07-24 07:46;0;0;"politico: Republicans' failure to repeal Obamacare amid West Wing chaos has GOPers frustrated they’re squandering … https://twitter.com/i/web/status/889451114030092296 …";;;;"889451661281943553";https://twitter.com/EBertolaccini/status/889451661281943553
ongrd2;2017-07-20 13:17;0;0;"2. Obamacare's Medicaid expansion.";;;;"888085389130465281";https://twitter.com/ongrd2/status/888085389130465281
wvjoe911;2017-07-24 19:13;0;0;"Trump declared Obamacare a "meaningless promise" and "death" http://nbcnews.to/2vCGxug  via @ nbcnews";;@;;"889624719397449728";https://twitter.com/wvjoe911/status/889624719397449728
EP_EEUU;2017-07-20 23:20;0;0;"Quienes pagaran los platos rotos con la salida de Obamacare http://bit.ly/2tjkSG3 pic.twitter.com/rdM40qtqzM";;;;"888237116492263424";https://twitter.com/EP_EEUU/status/888237116492263424
TERRYC70;2017-07-24 19:56;0;0;"@ POTUS could "fix it" by gradually fazing out # Obamacare piece by piece, that way eventually before 2020 it's replaced.";;@;#;"889635396505796609";https://twitter.com/TERRYC70/status/889635396505796609;1
320Revelation;2017-07-20 14:36;0;0;"Remember when democrats/ Obamacare advocates told anyone who would listen, Obamacare would keep Americans out of the ER. That was a lie too.";;;;"888105350804545537";https://twitter.com/320Revelation/status/888105350804545537;-1
DonaldFinch;2017-07-20 17:52;0;0;"Urge your Senators to Support the Motion to Proceed to the "Obamacare Repeal Reconciliation Act" (H. https://www.votervoice.net/Shares/BpF3WA4YACJHNAn0xAR7EAA …";;;;"888154765447884805";https://twitter.com/DonaldFinch/status/888154765447884805;-1
chemeirkkk;2017-07-20 10:05;0;0;"Mr Free world President, quit you fetish obsession with repealing Obamacare unless you want to Trump it down Americans' throats https://twitter.com/washingtonpost/status/887981288531120128 …";;;;"888037200994160640";https://twitter.com/chemeirkkk/status/888037200994160640;1
tomj_rhodes;2017-07-23 11:02;1;1;"Yet another arrogant member of the @ GOP. Obama care is not free. And neither are broken promises.";;@;;"889138568064532480";https://twitter.com/tomj_rhodes/status/889138568064532480;1
KingReddy22;2017-07-22 12:08;0;0;"I have ins. No skin in game for me. If DJT could repeal funny to see all the Trump voters affected. Replacement obamacare still.";;;;"888792913349627904";https://twitter.com/KingReddy22/status/888792913349627904;1
anrtst;2017-07-22 15:47;0;1;"The Republicans do not have a good plan to repeal Obamacare. Need to bust up the health industry monopoly in order to fix healthcare.";;;;"888847901488795648";https://twitter.com/anrtst/status/888847901488795648;1
brontyman;2017-07-24 11:28;4;3;"Republicans can’t repeal Obamacare because they can’t replace it https://www.vox.com/policy-and-politics/2017/7/24/16008390/senate-health-care-bill-repeal-and-replace-obamacare?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter … via @ voxdotcom";;@;;"889507579583266816";https://twitter.com/brontyman/status/889507579583266816;1
dawnjmahoney;2017-07-24 17:15;0;0;"@ SenRonJohnson Your constituents are depending on you. Vote 'no' on # Obamacare repeal & other hc bills floating around in Senate. PLEASE!";;@;#;"889594819835834368";https://twitter.com/dawnjmahoney/status/889594819835834368;1
HaroldBorbridg2;2017-07-24 16:32;0;0;"...17 years?... Trump better sign up for: Obamacare! Hahah";;;;"889584090281680896";https://twitter.com/HaroldBorbridg2/status/889584090281680896;1
kenmcclenton;2017-07-20 07:11;0;0;"NEWS CENTER - http://xing.com/r/W5zSh  SAD: What We’re All Thinking About GOP’s Obamacare “Leadership” THE FEDERALIST PAPERS PROJECT";;;;"887993474301210624";https://twitter.com/kenmcclenton/status/887993474301210624;0
SFDoug;2017-07-23 18:10;0;0;"Trump administration scraps Obamacare signup assistance in 18 cities https://www.cnbc.com/amp/2017/07/20/trump-administration-scraps-obamacare-signup-assistance-in-18-cities.html …";;;;"889246272099676160";https://twitter.com/SFDoug/status/889246272099676160;0
JoanneDavis;2017-07-24 19:28;1;1;". @ lisamurkowski claims her constituents are suffering under Obamacare, yet refuses to finally vote for # ObamacareRepeal # KeepYourPromise";;@;# #;"889628285054988290";https://twitter.com/JoanneDavis/status/889628285054988290;-1
1_newsnet;2017-07-19 18:03;0;0;"CBO estimates 32 million more uninsured in a decade with Obamacare repeal - https://1newsnet.com/cbo-estimates-32-million-more-uninsured-in-a-decade-with-obamacare-repeal/ …";;;;"887795160075128833";https://twitter.com/1_newsnet/status/887795160075128833;1
vtestarosa;2017-07-22 00:53;0;1;"Why because blacks do this obama care has ruined my family";;;;"888623021203873792";https://twitter.com/vtestarosa/status/888623021203873792;-1
this_is_marilyn;2017-07-24 17:24;0;0;"Even I know basic maths Obama care 2010 = 7 years. Not 17 years is it or is it dog years he counts?? Fact checked!! https://twitter.com/kylegriffin1/status/889572968346640384 …";;;;"889597143698354176";https://twitter.com/this_is_marilyn/status/889597143698354176;0
davidyflores;2017-07-19 16:37;0;0;"Remove your exemption from Obamacare and see how quickly a bill is passed. Shameful";;;;"887773391054360578";https://twitter.com/davidyflores/status/887773391054360578;-1
Denise9532;2017-07-20 21:39;0;0;"Mike Lee says # Obamacare is a BERLIN WALL built by DEMS and explains how he could get to YES on healthcare bill http://therightscoop.com/mike-lee-says-obamacare-is-a-berlin-wall-built-by-dems-and-explains-how-he-could-get-to-yes-on-healthcare-bill/ …";;;#;"888211908091883521";https://twitter.com/Denise9532/status/888211908091883521;-1
SilentN4saken;2017-07-20 00:13;0;0;"I liked a @ YouTube video http://youtu.be/7m_HfjDvt2M?a  "We'll Let Obamacare Fail" Trump Abandons ACA Reform (He's Right to Do This)";;@;;"887888234939920384";https://twitter.com/SilentN4saken/status/887888234939920384;-1
damseldanger;2017-07-19 17:09;0;2;"Single payer care is what Charlie Gard has in England. Repeal Obamacare. # FoxNewsSpecialists";;;#;"887781343509315584";https://twitter.com/damseldanger/status/887781343509315584;-1
DMDeDionisio;2017-07-21 17:03;0;0;"@ cnnbrk @ maddow @ jaketapper Trump Busted As His Obamacare Is Dead. Lie Gets Smashed To Tiny Bits. http://www.politicususa.com/2017/07/20/trump-busted-repeated-lie-obamacare-essentially-dead.html …";;@ @ @;;"888504610910031874";https://twitter.com/DMDeDionisio/status/888504610910031874;1
mrandyhopper;2017-07-21 22:15;0;2;"If I lose my Obamacare will "Russian Fever" be considered a pre-existing condition even if u gave it to me @ realDonaldTrump";;@;;"888583321026002947";https://twitter.com/mrandyhopper/status/888583321026002947;1
nickiezzi38;2017-07-20 13:46;0;0;"@ realDonaldTrump why don't u go on tv and address the nation in the oval office, explaining why Obamacare needs to be repealed and replaced";;@;;"888092786561626112";https://twitter.com/nickiezzi38/status/888092786561626112;1
beckypike34;2017-07-19 16:42;0;0;"Could Obama explain Obamacare, seems he just hired a bunch of Grubers and Emmanuels to do it for him and he just repeated talking points.";;;;"887774692836343809";https://twitter.com/beckypike34/status/887774692836343809;-1
gradie98;2017-07-24 16:55;0;0;"Trump angrily rants that ‘Obamacare is death’ – and it backfires hilariously http://www.rawstory.com/2017/07/trump-angrily-rants-that-obamacare-is-death-and-it-backfires-hilariously/#.WXZe15Nitiw.twitter …";;;#;"889589997644517377";https://twitter.com/gradie98/status/889589997644517377;1
RealJamesKist;2017-07-19 19:21;0;0;"Conservatives Label Sens. Murkowski, Portman, and Capito ‘Traitors’ for Their Opposition to Repealing Obamacare http://ift.tt/2uAPbf0 # G…";;;#;"887814638762692608";https://twitter.com/RealJamesKist/status/887814638762692608;-1
cahulaan;2017-07-22 04:41;0;0;"This week in OnPolitics: Can you do the fandango?: Sean Spicer quits, Obamacare repeal and replace… http://dlvr.it/PXZ2rn # TheResistance";;;#;"888680320547012608";https://twitter.com/cahulaan/status/888680320547012608;0
bearMDusa;2017-07-24 18:59;0;1;"[This] is an unfortunate consequence of a centrally controlled healthcare system # charliegard # obamacare # healthcarehttp://bit.ly/2tEhXvF";;;# # #;"889621134114775041";https://twitter.com/bearMDusa/status/889621134114775041;-1
gnlc21629;2017-07-20 11:06;0;0;"Obamacare will be dead by Dec 2017!";;;;"888052517568827392";https://twitter.com/gnlc21629/status/888052517568827392;-1
HipHopMomma;2017-07-23 22:07;0;0;"Obamacare is a disaster. Walk in my shoes, or better yet pay my premiums, 'cuz then maybe I'll be able to afford my deductible.";;;;"889305892545585152";https://twitter.com/HipHopMomma/status/889305892545585152;-1
DJL8522;2017-07-19 23:48;0;0;"U.S. Senators, repeal 100% of Obamacare, now! https://www.votervoice.net/Shares/BQMDPAtFACrGNAC8hAR7EBA …";;;;"887881875917643777";https://twitter.com/DJL8522/status/887881875917643777;-1
570KLIF;2017-07-24 15:39;0;1;"President Trump says Obamacare was a big fat lie.";;;;"889570828060438529";https://twitter.com/570KLIF/status/889570828060438529;0
VMastery;2017-07-22 17:08;0;0;"Entrepreneurs are rewarded for solving problems. Politicians are Rewarded for Creating problems Helps you understand ObamaCare";;;;"888868388784791552";https://twitter.com/VMastery/status/888868388784791552;-1
tim_tatum;2017-07-23 23:28;0;0;"Report: McConnell to Set Obamacare Repeal Vote for Tuesday http://www.newsmax.com/Politics/McConnell-repeal-vote-Tuesday/2017/07/22/id/803229/ … # Newsmax via @Newsmax_Media";;@Newsmax_Media;#;"889326469369016320";https://twitter.com/tim_tatum/status/889326469369016320;0
BrettDBurger;2017-07-24 17:34;3;7;"Trump talking about how long Obamacare has wreaked havoc on Americans: pic.twitter.com/BFsh2GEdWK";;;;"889599621605064706";https://twitter.com/BrettDBurger/status/889599621605064706;1
Ryan89073595;2017-07-20 16:51;0;0;"What happened with Obamacare is that health insurance companies simply dropped out of areas that they couldn't sustain.";;;;"888139310792187904";https://twitter.com/Ryan89073595/status/888139310792187904;0
WitchyNarcolep;2017-07-20 17:14;0;0;". @ LisaMurkowski, abandon repeal. Reject the administration's # Obamacare sabotage, and let's find bipartisan solutions. PLEASE!";;@;#;"888145194947825664";https://twitter.com/WitchyNarcolep/status/888145194947825664;1
TherealCal928;2017-07-23 23:03;0;0;"They need to think of a better one before they get rid of obamacare though. That way we can have a smooth transition.";;;;"889320090398851073";https://twitter.com/TherealCal928/status/889320090398851073;-1
Amos_eka;2017-07-24 15:47;1;4;"Seems that no black or ethnic is suffering from obamacare, all the so called sufferers are all white";;;;"889572664448348160";https://twitter.com/Amos_eka/status/889572664448348160;1
LegitimateGeek;2017-07-24 18:53;0;1;"For the last 700 years # ObamaCare has rained down hellfire on the Earth. # TrumpCareKillshttps://twitter.com/marmel/status/889576192478658560 …";;;# #;"889619516795351041";https://twitter.com/LegitimateGeek/status/889619516795351041;1
JELtech_LLC;2017-07-19 18:20;0;0;"RT BuzzFeedNews "Repealing Obamacare without a replacement would leave 32 million more uninsured in 2026 than unde… https://twitter.com/i/web/status/887798821148778497 …"";;;;"887799300629168128";https://twitter.com/JELtech_LLC/status/887799300629168128;1
onecaliberal;2017-07-20 17:26;1;0;"Team Trump Used Obamacare Money to Run Ads Against It - Democratic Underground https://www.democraticunderground.com/10141825518";;;;"888148035095613440";https://twitter.com/onecaliberal/status/888148035095613440;0
donaldtrumping;2017-07-23 20:10;0;0;"RT realDonaldTrump "If Republicans don't Repeal and Replace the disastrous ObamaCare, the repercussions will be far greater than any of the…";;;;"889276642975199233";https://twitter.com/donaldtrumping/status/889276642975199233;-1
nubia67;2017-07-20 06:30;0;0;"Just 13% of Americans Support the GOP's Latest Obamacare Repeal Plan - TIME https://apple.news/A8jomMlsCS5uPWWJwEPKYAg …";;;;"887983134830186496";https://twitter.com/nubia67/status/887983134830186496;1
votebluealways;2017-07-24 03:11;0;1;"Victim here. Obamacare caused child's rehab to be covered, which prevented bankruptcy and death. thanks President Obama!";;;;"889382615865712640";https://twitter.com/votebluealways/status/889382615865712640;1
LibsFor;2017-07-24 16:48;1;2;"Trump warns senators against voting to extend 'Obamacare nightmare' http://www.politico.com/story/2017/07/24/trump-warns-senators-obamacare-repeal-240899 …";;;;"889588032784957445";https://twitter.com/LibsFor/status/889588032784957445;-1
Surf_Rescue_Vet;2017-07-19 20:15;0;0;"President Trump Warns Republicans: Democrats Want Single-Payer, We Must Get ObamaCare Repeal Done | Katie Pavlich https://townhall.com/tipsheet/katiepavlich/2017/07/19/draft-n2357102 …";;;;"887828325065924612";https://twitter.com/Surf_Rescue_Vet/status/887828325065924612;-1
MuchLoveRia;2017-07-21 13:32;1;2;"Tell Your Senators: Kill # Trumpcare and oppose # Obamacare repeal now https://actionnetwork.org/letters/tell-congress-dont-repeal-obamacare?source=twitter& … via @ TheDemCoalition # ACA # NeverRepeal";;@;# # # #;"888451600964079616";https://twitter.com/MuchLoveRia/status/888451600964079616;1
adam_oz;2017-07-22 11:38;0;2;"their idea was Obamacare.";;;;"888785228373741573";https://twitter.com/adam_oz/status/888785228373741573;0
LBarto_1952;2017-07-20 09:30;0;0;"afford the cost of the Medicaid Expansion, so their coverage is at work. CBO shows a steady increase under Obamacare and that is simply";;;;"888028263045619712";https://twitter.com/LBarto_1952/status/888028263045619712;1
KevinJacksonTBS;2017-07-23 22:39;87;157;"NO SHOCKER HERE! Obama's America is FULL of Fraud under Obamacare! http://theblacksphere.net/2017/07/shocking-amount-of-healthcare-fraud-during-the-era-of-obama/ …";;;;"889314110881574913";https://twitter.com/KevinJacksonTBS/status/889314110881574913;-1
jennifermcfarl4;2017-07-24 18:39;0;8;"Oh, I remember the Obamacare architect Grubbering the public as Obama lied across our nation.";;;;"889615935534923778";https://twitter.com/jennifermcfarl4/status/889615935534923778;-1
Eradona;2017-07-24 17:26;0;0;"Texas Congressman blames 'repugnant' female senators for failed Obamacare repeal https://www.dailykos.com/story/2017/7/24/1683458/-Texas-Congressman-blames-repugnant-female-senators-for-failed-Obamacare-repeal …";;;;"889597762039414790";https://twitter.com/Eradona/status/889597762039414790;-1
bartonlukester;2017-07-23 15:00;0;0;"LEAKED CBO stats completely UNDO Democrat talking point on Obamacare – Avik Roy – The Right Scoop http://therightscoop.com/leaked-cbo-stats-completely-undo-democrat-talking-point-on-obamacare-avik-roy/ …";;;;"889198553817645057";https://twitter.com/bartonlukester/status/889198553817645057;-1
shaydee5;2017-07-21 07:50;0;0;"THIS MUST BE SHARED! @ realdonaldtrump Admin is Misusing Funds 4 ObamaCare on Efforts to Sabotage It http://reverbpress.com/politics/trump-admin-misusing-funds-obamacare-efforts-sabotage/ … via @ reverbpress";;@ @;;"888365488094552064";https://twitter.com/shaydee5/status/888365488094552064;0
sms0257;2017-07-21 08:43;1;1;"@ SenateGOP @ HouseGOP @ FoxNews #Every Republican VOTER needs to take note of Any Republican Senator that did support repealing Obamacare !!!";;@ @ @;#Every;"888379023914672128";https://twitter.com/sms0257/status/888379023914672128;-1
lithiaramirez2;2017-07-20 00:56;0;0;"Hamilton-Jefferson History Is Repeating Itself In Obamacare http://cpmlink.net/sDQRAA pic.twitter.com/uMGXZ7geVz";;;;"887899031023648768";https://twitter.com/lithiaramirez2/status/887899031023648768;0
HarleyVicQuinn;2017-07-20 23:32;0;0;"How will we know when Obamacare has failed? - Vox https://apple.news/AejmGRdaRQcG_mxnFKph5Rw …";;;;"888240192229953536";https://twitter.com/HarleyVicQuinn/status/888240192229953536;-1
rickstahl3;2017-07-21 15:42;3;6;"If they had to pay what I do , they would drop Obama care in a second !!";;;;"888484318724608001";https://twitter.com/rickstahl3/status/888484318724608001;-1
3tking;2017-07-24 19:50;0;0;"The President turns up the heat on Senate Republicans to repeal and replace Obamacare https://goo.gl/fb/nbr1tc";;;;"889633885184831488";https://twitter.com/3tking/status/889633885184831488;0
Mimeless;2017-07-20 13:51;0;0;"@ AmenPrays You do realize that you're saying Obamacare is killing people... right? lol";;@;;"888094071218196480";https://twitter.com/Mimeless/status/888094071218196480;-1
Hope012015;2017-07-24 16:09;3;3;"Trump: 'Obamacare is Death' http://www.nbcnews.com/politics/white-house/trump-obamacare-death-n786006 …";;;;"889578275105886210";https://twitter.com/Hope012015/status/889578275105886210;-1
Juggernauzt;2017-07-20 17:40;0;0;"@ guypbenson Key to Obamacare repeal, focus on Paid Care failures declining destroying Ocare, not free Ocare. Media & Dems focus on free only";;@;;"888151544599805953";https://twitter.com/Juggernauzt/status/888151544599805953;-1
econyoshi;2017-07-23 07:46;0;0;"US health insurers benefit by shunning Obamacare # finance # financials http://goo.gl/LzJyr6";;;# #;"889089260631990272";https://twitter.com/econyoshi/status/889089260631990272;0
thetripleboss;2017-07-21 05:00;0;0;"CBO: Obamacare repeal bill would raise number of uninsured by 32 million by 2026 http://headlineswiki.com/news/3728840235";;;;"888322863580798976";https://twitter.com/thetripleboss/status/888322863580798976;1
glapv;2017-07-20 19:56;0;0;"Trump Admin is Misusing Funds for ObamaCare on Efforts to Sabotage It http://reverbpress.com/politics/trump-admin-misusing-funds-obamacare-efforts-sabotage/ … via @ reverbpress";;@;;"888185935418077184";https://twitter.com/glapv/status/888185935418077184;0
TheRealOrchid;2017-07-20 06:30;0;0;"Um, is Haberman referring to the ACA (Obamacare) as " an entitlement" here? # Wrong";;;#;"887983019285331968";https://twitter.com/TheRealOrchid/status/887983019285331968;1
daryl_rev;2017-07-22 22:22;0;0;"Obamacare is keeping me and my family of 5 insured. Leave it alone.";;;;"888947489637781504";https://twitter.com/daryl_rev/status/888947489637781504;1
Bar14971997Luis;2017-07-21 16:21;0;0;"This president wants to name America after him. Like Barac Obama wanted keep Obama Care, for blacks more power for the hands up don't shoot";;;;"888494207068852224";https://twitter.com/Bar14971997Luis/status/888494207068852224;1
nuestoyou;2017-07-21 11:42;0;0;"Apparent Collapse of Obamacare Repeal Makes It Harder to Pass a Budget http://www.govexec.com/oversight/2017/07/apparent-collapse-obamacare-repeal-makes-it-harder-pass-budget/139592/ … via @ govexec";;@;;"888423939659124737";https://twitter.com/nuestoyou/status/888423939659124737;0
latikia;2017-07-19 16:38;0;0;"Not dead yet: Trump exhorts Senate to pass Obamacare repeal by via Stars and Stripes http://ift.tt/2uE9EiI";;;;"887773637499080704";https://twitter.com/latikia/status/887773637499080704;1
william_kirk;2017-07-21 05:18;0;0;"Healthcare needs addressing but Obama care was the product of rush and backroom deals. It was broken before it became law.";;;;"888327266245148673";https://twitter.com/william_kirk/status/888327266245148673;-1
aslterp12;2017-07-24 09:40;1;4;"You're right. The USofA shouldn't have these problems. Obamacare didn't fix this???? Unbelievable!!!! Shameful in fact! Embarrassing";;;;"889480338174394370";https://twitter.com/aslterp12/status/889480338174394370;-1
reporterhz;2017-07-21 14:27;0;0;"# PressBriefing Once again, Obamacare is not a disaster but POTUS and admin - that's that bigly disaster.";;;#;"888465424211365888";https://twitter.com/reporterhz/status/888465424211365888;1
TrumpsAgent;2017-07-24 18:18;0;0;"Donny BABY!! This Obamacare drama is GOLD!! It's "Who's Negan's victim?" meets "Who shot JR?" meets "Who killed Laura Palmer?"!!";;;;"889610859504422912";https://twitter.com/TrumpsAgent/status/889610859504422912;0
Ifeanyi80640776;2017-07-24 18:58;0;0;""Trump: Obamacare has wreaked havoc 'for the past 17 years'" http://www.politico.com/video/2017/07/24/trump-obamacare-has-wreaked-havoc-for-the-past-17-years-063640 … # politics";;;#;"889620724121554944";https://twitter.com/Ifeanyi80640776/status/889620724121554944;1
Dugan8498;2017-07-24 18:30;1;3;"@ POTUS nullify Congressional exemption from Obamacare. You can do it with the stroke of a pen. See how long they want to live with it.";;@;;"889613856632442880";https://twitter.com/Dugan8498/status/889613856632442880;-1
nutsmash;2017-07-22 21:00;0;0;"Because Obamacare was such a great gift to all of us. Prices have gone up and care has gone down. Great job on that one...";;;;"888926859232247808";https://twitter.com/nutsmash/status/888926859232247808;-1
